time,price,type,confidence,reason
2021-12-27 12:00:00,51118.83,EXIT_LONG,90,Bearish MACD divergence detected
2022-01-03 14:00:00,46874.53,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.99x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-01-06 00:00:00,43680.94,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 15.48)
2022-01-08 12:00:00,41876.31,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (61.69) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2022-01-08 13:00:00,41905.0,EXIT_SHORT,90,Bullish MACD divergence detected
2022-01-08 13:00:00,41905.0,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (61.80) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2022-01-13 14:00:00,44154.52,EXIT_SHORT,100,Trailing stop hit at $43934.21 (8.0% from low of $40679.82)
2022-01-15 12:00:00,42715.56,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.83x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-01-16 13:00:00,43129.54,EXIT_SHORT,90,Bullish MACD divergence detected
2022-01-16 19:00:00,42824.79,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-01-17 12:00:00,42550.09,EXIT_SHORT,90,Bullish MACD divergence detected
2022-01-24 08:00:00,34959.79,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.62x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-01-24 20:00:00,37220.05,EXIT_SHORT,100,Trailing stop hit at $37005.35 (11.7% from low of $33114.90)
2022-02-02 13:00:00,38361.61,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.51x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-02-03 03:00:00,36820.83,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 17.84)
2022-02-06 15:00:00,41519.49,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.50x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-02-06 20:00:00,41569.99,EXIT_LONG,90,Bearish MACD divergence detected
2022-02-09 12:00:00,44141.56,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.43x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-02-10 08:00:00,44215.0,EXIT_LONG,90,Bearish MACD divergence detected
2022-02-10 13:00:00,43642.98,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.44) in uptrend, High volume confirmation (4.62x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-02-10 15:00:00,44947.1,EXIT_LONG,90,Bearish MACD divergence detected
2022-02-12 16:00:00,42730.49,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.53x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-02-14 23:00:00,42535.94,EXIT_LONG,90,Bearish MACD divergence detected
2022-02-16 13:00:00,43637.97,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (27.78) in uptrend, High volume confirmation (2.09x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-02-16 19:00:00,44220.0,EXIT_LONG,90,Bearish MACD divergence detected
2022-02-16 21:00:00,44068.34,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-02-17 23:00:00,40515.7,EXIT_LONG,100,Trailing stop hit at $40542.87 (8.0% from high of $44068.34)
2022-02-22 16:00:00,37709.99,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (61.90) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2022-02-24 04:00:00,35077.91,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 13.43)
2022-03-03 14:00:00,43425.19,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.06x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-03-04 04:00:00,41379.99,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 16.60)
2022-03-12 13:00:00,39074.74,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (64.00) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2022-03-13 20:00:00,38683.99,EXIT_SHORT,90,Bullish MACD divergence detected
2022-03-15 03:00:00,38768.41,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-03-18 19:00:00,42042.72,EXIT_SHORT,100,Trailing stop hit at $41775.02 (8.9% from low of $38362.15)
2022-03-20 10:00:00,41760.68,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.10) in uptrend, High volume confirmation (1.42x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-03-22 14:00:00,42760.66,EXIT_LONG,90,Bearish MACD divergence detected
2022-03-23 04:00:00,41944.35,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (31.44) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-03-24 14:00:00,43582.11,EXIT_LONG,90,Bearish MACD divergence detected
2022-03-26 02:00:00,44289.01,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.22) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-03-26 04:00:00,44408.5,EXIT_LONG,90,Bearish MACD divergence detected
2022-03-26 19:00:00,44367.49,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.35x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-03-27 14:00:00,44614.35,EXIT_LONG,90,Bearish MACD divergence detected
2022-03-27 15:00:00,44857.52,ENTER_LONG,100,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.99x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-03-28 01:00:00,46810.5,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 87.71)
2022-03-30 17:00:00,47659.5,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.42x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-02 09:00:00,46682.5,EXIT_LONG,90,Bearish MACD divergence detected
2022-04-02 15:00:00,46295.06,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.75) in uptrend, High volume confirmation (1.67x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-05 08:00:00,46665.89,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.65)
2022-04-08 14:00:00,43750.14,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.85x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-11 19:00:00,39985.33,EXIT_LONG,100,Trailing stop hit at $40250.13 (8.0% from high of $43750.14)
2022-04-13 12:00:00,39700.01,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-13 13:00:00,40521.75,EXIT_SHORT,90,Bullish MACD divergence detected
2022-04-14 13:00:00,40605.62,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.79x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-14 16:00:00,39951.1,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 15.75)
2022-04-16 15:00:00,40062.68,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (3.62x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-17 02:00:00,40166.93,EXIT_SHORT,90,Bullish MACD divergence detected
2022-04-17 02:00:00,40166.93,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-18 05:00:00,38922.21,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 19.98)
2022-04-24 16:00:00,39490.01,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (4.18x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-04-26 16:00:00,38667.14,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 12.92)
2022-05-01 18:00:00,37934.91,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.39x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-05-01 19:00:00,37807.87,EXIT_SHORT,90,Bullish MACD divergence detected
2022-05-02 22:00:00,38591.04,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-05-03 11:00:00,38570.01,EXIT_SHORT,90,Bullish MACD divergence detected
2022-05-20 14:00:00,29489.33,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.45x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-05-21 01:00:00,29150.0,EXIT_SHORT,90,Bullish MACD divergence detected
2022-05-22 03:00:00,29363.5,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-05-24 08:00:00,29158.44,EXIT_SHORT,90,Bullish MACD divergence detected
2022-05-25 11:00:00,29409.01,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.10x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-05-26 23:00:00,29201.35,EXIT_SHORT,90,Bullish MACD divergence detected
2022-05-28 08:00:00,28838.49,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (61.77) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2022-05-30 20:00:00,31277.18,EXIT_SHORT,100,Trailing stop hit at $31109.21 (8.0% from low of $28804.82)
2022-06-01 05:00:00,31622.28,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.11) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-06-01 09:00:00,31695.99,EXIT_LONG,90,Bearish MACD divergence detected
2022-06-04 14:00:00,29777.32,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.48x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-06-06 04:00:00,31222.91,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 83.06)
2022-06-08 19:00:00,30140.14,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.94) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-06-12 02:00:00,27427.48,EXIT_LONG,100,Trailing stop hit at $27949.06 (8.5% from high of $30549.46)
2022-06-26 22:00:00,21143.78,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.15x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-06-28 13:00:00,21058.34,EXIT_SHORT,90,Bullish MACD divergence detected
2022-06-30 23:00:00,19942.21,ENTER_LONG,90,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.24x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-07-06 13:00:00,20228.36,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-13 16:00:00,19631.78,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.47x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-07-14 14:00:00,19893.58,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-14 14:00:00,19893.58,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (28.16) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-07-15 02:00:00,20489.64,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-16 08:00:00,20606.76,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (29.15) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-07-17 03:00:00,21324.18,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-18 20:00:00,21493.18,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.57) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-07-18 23:00:00,22432.58,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-24 12:00:00,22495.59,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.32x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-07-24 22:00:00,22657.2,EXIT_LONG,90,Bearish MACD divergence detected
2022-07-30 04:00:00,23739.21,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.93) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-07-30 08:00:00,23895.01,EXIT_LONG,90,Bearish MACD divergence detected
2022-08-02 16:00:00,23378.71,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.85x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-08-05 12:00:00,23018.93,EXIT_LONG,90,Bearish MACD divergence detected
2022-08-07 12:00:00,23115.02,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.62x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-08-08 10:00:00,24061.06,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.56)
2022-08-12 00:00:00,23964.37,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.70) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-08-13 04:00:00,24731.22,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 86.14)
2022-08-15 01:00:00,24645.14,ENTER_LONG,100,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.45x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-08-19 01:00:00,22761.81,EXIT_LONG,100,Trailing stop hit at $22924.30 (8.0% from high of $24917.72)
2022-08-21 06:00:00,21117.6,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-08-21 07:00:00,21251.38,EXIT_SHORT,90,Bullish MACD divergence detected
2022-08-22 14:00:00,21201.08,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.45x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-08-27 04:00:00,20145.54,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 8.87)
2022-08-28 16:00:00,19991.34,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.91x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-08-28 21:00:00,19964.01,EXIT_SHORT,90,Bullish MACD divergence detected
2022-08-28 22:00:00,19903.85,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.91x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-03 15:00:00,19772.95,EXIT_SHORT,90,Bullish MACD divergence detected
2022-09-04 03:00:00,19772.79,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-04 06:00:00,19700.96,EXIT_SHORT,90,Bullish MACD divergence detected
2022-09-04 13:00:00,19712.64,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.43x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-04 14:00:00,19746.71,EXIT_SHORT,90,Bullish MACD divergence detected
2022-09-05 05:00:00,19726.04,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.79x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-05 18:00:00,19741.39,EXIT_SHORT,90,Bullish MACD divergence detected
2022-09-05 18:00:00,19741.39,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-07 00:00:00,18833.11,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 16.28)
2022-09-11 20:00:00,21635.72,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.40x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-09-12 00:00:00,21637.99,EXIT_LONG,90,Bearish MACD divergence detected
2022-09-21 19:00:00,19001.03,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.16x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-09-25 13:00:00,18934.88,EXIT_SHORT,90,Bullish MACD divergence detected
2022-09-29 12:00:00,19211.63,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.59x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-01 05:00:00,19317.92,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 13.95)
2022-10-02 06:00:00,19278.81,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-02 07:00:00,19285.26,EXIT_SHORT,90,Bullish MACD divergence detected
2022-10-02 07:00:00,19285.26,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-02 21:00:00,19196.55,EXIT_SHORT,90,Bullish MACD divergence detected
2022-10-02 22:00:00,19170.64,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.20x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-10-02 23:00:00,19056.8,EXIT_SHORT,90,Bullish MACD divergence detected
2022-10-03 14:00:00,19416.25,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.80x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-04 00:00:00,19562.41,EXIT_LONG,90,Bearish MACD divergence detected
2022-10-05 13:00:00,19920.35,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (24.41) in uptrend, High volume confirmation (2.11x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-05 16:00:00,20231.58,EXIT_LONG,90,Bearish MACD divergence detected
2022-10-09 19:00:00,19468.96,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.98x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-10-10 01:00:00,19501.43,EXIT_LONG,90,Bearish MACD divergence detected
2022-10-12 13:00:00,19115.62,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.97x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-10-12 18:00:00,19117.63,EXIT_LONG,90,Bearish MACD divergence detected
2022-10-20 08:00:00,19114.67,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-20 17:00:00,19099.11,EXIT_SHORT,90,Bullish MACD divergence detected
2022-10-20 18:00:00,19062.89,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.71x average), MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-25 00:00:00,19308.75,EXIT_SHORT,90,Bullish MACD divergence detected
2022-10-25 01:00:00,19297.63,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.76) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-25 20:00:00,20188.99,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 87.11)
2022-10-27 13:00:00,20524.54,ENTER_LONG,90,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.18) in uptrend, Recent swing low confirmed, High volume confirmation (2.00x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-10-29 10:00:00,20773.86,EXIT_LONG,90,Bearish MACD divergence detected
2022-11-02 00:00:00,20518.48,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-04 13:00:00,20760.25,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 83.27)
2022-11-06 05:00:00,21155.41,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.14) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-06 08:00:00,21253.7,EXIT_LONG,90,Bearish MACD divergence detected
2022-11-13 05:00:00,16853.68,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-17 04:00:00,16504.0,EXIT_SHORT,90,Bullish MACD divergence detected
2022-11-17 15:00:00,16536.71,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.12x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-18 17:00:00,16597.08,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 15.61)
2022-11-20 08:00:00,16615.67,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.35x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-20 20:00:00,16537.99,EXIT_SHORT,90,Bullish MACD divergence detected
2022-11-25 12:00:00,16507.19,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.31x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2022-11-27 09:00:00,16522.92,EXIT_SHORT,90,Bullish MACD divergence detected
2022-11-27 23:00:00,16428.78,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.65x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-11-28 12:00:00,16185.77,EXIT_SHORT,90,Bullish MACD divergence detected
2022-11-28 16:00:00,16311.56,ENTER_SHORT,80,"Price pulled back to 50 SMA in downtrend, Overbought RSI (66.70) in downtrend, Recent swing high confirmed, High volume confirmation (2.34x average) (confirmed on 1h/4h)"
2022-11-29 00:00:00,16179.02,EXIT_SHORT,90,Bullish MACD divergence detected
2022-12-01 15:00:00,16977.67,ENTER_LONG,90,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.49) in uptrend, Recent swing low confirmed, High volume confirmation (1.97x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-04 15:00:00,17029.88,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-04 15:00:00,17029.88,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.52x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-05 02:00:00,17245.12,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 86.47)
2022-12-05 15:00:00,17083.92,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.19) in uptrend, High volume confirmation (1.86x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-08 20:00:00,17195.91,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 82.13)
2022-12-09 13:00:00,17150.7,ENTER_LONG,80,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.59) in uptrend, Recent swing low confirmed, High volume confirmation (2.17x average) (confirmed on 1h/4h)"
2022-12-10 00:00:00,17152.88,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-10 01:00:00,17154.43,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.60) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2022-12-10 07:00:00,17154.06,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-10 10:00:00,17163.94,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-10 13:00:00,17158.24,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-10 14:00:00,17166.34,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-11 17:00:00,17177.19,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-11 20:00:00,17100.97,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (30.91) in uptrend, High volume confirmation (2.13x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-12 22:00:00,17157.98,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 82.39)
2022-12-13 07:00:00,17165.17,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.86x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2022-12-13 23:00:00,17774.7,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-18 18:00:00,16746.22,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.85x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
